"id","beheerde","naam","afstand_","beschrij","beugels","boomplaa","boomsoor","boomspie","conditie","klasseri","conditie_1","doodhout","drainage","eindbeel","groeifas","grondsch","hekken","hoogte","kroonbeg","kroondia","markant_","nauwkeur","nesten","niveau","onderhou","opmerkin","opnameda","takvrije","paaltjes","plakokse","plantdat","scheefst","schurend","soort_zw","stamomtr","stamopsl","takschad","topsterf","vrije_do","waterlot","wortelop","wortelop_1","werkzaam","ziektes_","beschrij_1","zwammen","fauna","optillin","grootte_","beperkte","adventie","te_slank","verdikki","reactieg","afwijken","uitzakke","holte","rot","flessenh","verdikki_1","vezelkni","lengtesc","kankers","spechten","hergroei","ingroei_","id_tabel","vta_datu","wortelsc","stamscha","kroonsch","dichtstb","laatste_","snoeifre","volgende","einddatu","volgende_1","created_","created__1","modified","modified_1","species_raw","city","genus","LCZ_class","OSM_class","x","y"
"49613","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"2,9",NA,"1,4",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,56",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55254","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217015.824341117,179914.544539368
"49614","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Snoeivorm",NA,NA,NA,"10,4",NA,"4,3",NA,NA,NA,"0",NA,"Hasselt","21/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,09",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55255","23/03/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217482.789941117,179228.731739352
"49843","Hasselt",NA,NA,NA,NA,NA,"Tilia europaea","verhard","goed","veilig",NA,"False",NA,"Snoeivorm",NA,NA,NA,"4,4",NA,"3,6",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,82",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55504","04/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tilia europaea","Hasselt","Tilia","Open urban",NA,217454.150741128,179808.49013936
"49617","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"8,3",NA,"5,7",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,05",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55257","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217019.452541119,179922.370639366
"49618","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"9,3",NA,"8,9",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,33",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55259","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217020.898941121,179930.211539367
"49619","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Snoeivorm",NA,NA,NA,"10,7",NA,"3,5",NA,NA,NA,"0",NA,"Hasselt","21/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,13",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55260","23/03/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217496.231641122,179251.378539351
"49620","Hasselt",NA,NA,NA,NA,NA,"Tilia europaea","verhard","slecht","risico - opvolgen halfjaarlijks tot jaarlijks",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"6,3",NA,"5,7",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,81",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55261","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tilia europaea","Hasselt","Tilia","Open urban",NA,217031.134641117,179930.463939367
"49622","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"8,1",NA,"4,7",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,93",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55263","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217022.848441115,179938.273639369
"49623","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Snoeivorm",NA,NA,NA,"8",NA,"4",NA,NA,NA,"0",NA,"Hasselt","21/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,87",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55264","23/03/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217505.381241121,179245.869939351
"49624","Hasselt",NA,NA,NA,NA,NA,"Robinia pseudoacacia","verhard","goed","veilig",NA,"False",NA,"Snoeivorm",NA,NA,NA,"2,6",NA,"1,8",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,68",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55265","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robinia pseudoacacia","Hasselt","Robinia","Open urban",NA,217033.815541118,179942.571839368
"49626","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"6",NA,"4,9",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,76",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55267","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217038.271941117,179961.45153937
"49628","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"9,5",NA,"9,5",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,28",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55269","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217029.761441118,179968.467339369
"49629","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Snoeivorm",NA,NA,NA,"8,2",NA,"3,6",NA,NA,NA,"0",NA,"Hasselt","21/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,67",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55270","23/03/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217519.747741119,179270.203539352
"49630","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"7,3",NA,"8,4",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,33",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55271","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217038.44904112,179967.978939368
"49631","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"8,4",NA,"7,2",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,94",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55272","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217031.187941118,179975.173639367
"49633","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"10,4",NA,"9,3",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,11",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55275","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217033.322341121,179984.419439366
"49639","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"9,5",NA,"7,6",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,16",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55283","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217034.873841121,179991.723839369
"49641","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"11,2",NA,"5,9",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,33",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55285","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217045.215841122,179992.297239369
"49643","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"11,2",NA,"7,9",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,22",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55287","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217047.566241123,180001.707339368
"49645","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"9,4",NA,"8,6",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,69",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55289","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217037.695141122,180003.42593937
"49647","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"8,7",NA,"8,9",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,19",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55291","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217049.220941119,180008.97253937
"49660","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"9,2",NA,"7,6",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,32",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55304","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217041.317041121,180018.796039368
"49854","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","beplant","goed","veilig",NA,"False",NA,"Snoeivorm",NA,NA,NA,"3,3",NA,"3,6",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,92",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55515","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217329.214741124,180110.596439369
"49662","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"8,6",NA,"6,8",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,18",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55306","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217050.982141122,180016.994439369
"49664","Hasselt",NA,NA,NA,NA,NA,"Fraxinus excelsior","gras","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"13,1",NA,"12,3",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,"ETS","2,5",NA,"False",NA,NA,NA,NA,NA,NA,"False",NA,"True",NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55308","05/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fraxinus excelsior","Hasselt","Fraxinus","Open urban",NA,216940.17494112,179979.144139366
"49666","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"11,1",NA,"11,1",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,3",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55310","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217042.980541118,180026.76773937
"49668","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"10,8",NA,"7,9",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,36",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55312","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217053.188541122,180025.558039371
"49670","Hasselt",NA,NA,NA,NA,NA,"Corylus colurna","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"10,7",NA,"10",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,44",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55314","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corylus colurna","Hasselt","Corylus","Open urban",NA,217054.864741117,180033.480639369
"49671","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"3,2",NA,"2,1",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,63",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55315","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217056.788941123,180040.954239368
"49672","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"3,2",NA,"2,1",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,63",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55317","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217049.826341123,180042.200339369
"49674","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","goed","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"2,8",NA,"2",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,63",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55319","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217060.393741117,180066.268139369
"49675","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"9,1",NA,"7,9",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,13",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55320","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217053.76984112,180070.444039371
"49676","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"7,2",NA,"6,4",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,64",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55322","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217055.616841123,180077.920739373
"49678","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","slecht","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"7,3",NA,"5",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,63",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55324","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217058.187141121,180088.00493937
"49679","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"8,4",NA,"6,8",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,7",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55325","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217060.18444112,180095.905839369
"49681","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"8,3",NA,"7,9",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,97",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55327","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217062.740941123,180106.88363937
"49685","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"7,3",NA,"6,6",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,65",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55331","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217068.487141119,180131.07353937
"49686","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"9",NA,"7,9",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"0,94",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55332","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217070.627341123,180139.855039371
"49687","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"9,8",NA,"7,6",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,24",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55333","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217072.806941124,180147.730539372
"49689","Hasselt",NA,NA,NA,NA,NA,"Acer campestre","verhard","matig","veilig",NA,"False",NA,"Vrij uitgroeiende boom",NA,NA,NA,"11,5",NA,"6,4",NA,NA,NA,"0",NA,"Hasselt","07/06/2020 0:00:00",NA,NA,"False",NA,"False",NA,NA,"1,23",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,"False","False","55335","03/02/2021 0:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer campestre","Hasselt","Acer","Open urban",NA,217078.81904112,180172.805339371
